,date,UID,iso2,iso3,code3,Province/State,Country/Region,Lat,Long,Combined_Key,Population,cases,deaths,recovered
280138,2022-09-13,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,333274,4017,0
280428,2022-09-14,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,333313,4017,0
280718,2022-09-15,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,333337,4017,0
281008,2022-09-16,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,333363,4017,0
281298,2022-09-17,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,333375,4017,0
281588,2022-09-18,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,333382,4017,0
281878,2022-09-19,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,333387,4017,0
282168,2022-09-20,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,333387,4017,0
282458,2022-09-21,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,333439,4017,0
282748,2022-09-22,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,333439,4017,0
283038,2022-09-23,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,333439,4017,0
283328,2022-09-24,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,333439,4017,0
283618,2022-09-25,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,333439,4017,0
283908,2022-09-26,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,333439,4017,0
284198,2022-09-27,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,333503,4017,0
284488,2022-09-28,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,333503,4017,0
284778,2022-09-29,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,333531,4017,0
285068,2022-09-30,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,333531,4017,0
285358,2022-10-01,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,333549,4017,0
285648,2022-10-02,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,333549,4017,0
285938,2022-10-03,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,333555,4017,0
286228,2022-10-04,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,333555,4017,0
286518,2022-10-05,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,333555,4017,0
286808,2022-10-06,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,333555,4017,0
287098,2022-10-07,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,333555,4017,0
287388,2022-10-08,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,333555,4017,0
287678,2022-10-09,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,333555,4017,0
287968,2022-10-10,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,333624,4017,0
288258,2022-10-11,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,333624,4017,0
288548,2022-10-12,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,333624,4017,0
288838,2022-10-13,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,333624,4017,0
289128,2022-10-14,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,333624,4017,0
289418,2022-10-15,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,333624,4017,0
289708,2022-10-16,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,333624,4017,0
289998,2022-10-17,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,333644,4017,0
290288,2022-10-18,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,333644,4017,0
290578,2022-10-19,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,333644,4017,0
290868,2022-10-20,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,333644,4017,0
291158,2022-10-21,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,333644,4017,0
291448,2022-10-22,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,333644,4017,0
291738,2022-10-23,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,333644,4017,0
292028,2022-10-24,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,333644,4017,0
292318,2022-10-25,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,333644,4017,0
292608,2022-10-26,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,333644,4017,0
292898,2022-10-27,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,333674,4017,0
293188,2022-10-28,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,333674,4017,0
293478,2022-10-29,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,333674,4017,0
293768,2022-10-30,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,333681,4017,0
294058,2022-10-31,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,333681,4017,0
294348,2022-11-01,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,333681,4017,0
294638,2022-11-02,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,333684,4017,0
294928,2022-11-03,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,333685,4017,0
295218,2022-11-04,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,333685,4017,0
295508,2022-11-05,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,333685,4017,0
295798,2022-11-06,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,333685,4017,0
296088,2022-11-07,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,333685,4017,0
296378,2022-11-08,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,333685,4017,0
296668,2022-11-09,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,333685,4017,0
296958,2022-11-10,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,333685,4017,0
297248,2022-11-11,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,333685,4017,0
297538,2022-11-12,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,333685,4017,0
297828,2022-11-13,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,333685,4017,0
298118,2022-11-14,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,333685,4017,0
298408,2022-11-15,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,333685,4017,0
298698,2022-11-16,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,333685,4017,0
298988,2022-11-17,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,333685,4017,0
299278,2022-11-18,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,333685,4017,0
299568,2022-11-19,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,333685,4017,0
299858,2022-11-20,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,333685,4017,0
300148,2022-11-21,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,333685,4017,0
300438,2022-11-22,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,333721,4019,0
300728,2022-11-23,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,333721,4019,0
301018,2022-11-24,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,333721,4019,0
301308,2022-11-25,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,333721,4019,0
301598,2022-11-26,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,333721,4019,0
301888,2022-11-27,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,333721,4019,0
302178,2022-11-28,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,333721,4019,0
302468,2022-11-29,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,333746,4019,0
302758,2022-11-30,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,333746,4019,0
303048,2022-12-01,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,333746,4019,0
303338,2022-12-02,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,333746,4019,0
303628,2022-12-03,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,333746,4019,0
303918,2022-12-04,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,333746,4019,0
304208,2022-12-05,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,333746,4019,0
304498,2022-12-06,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,333746,4019,0
304788,2022-12-07,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,333746,4019,0
305078,2022-12-08,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,333746,4019,0
305368,2022-12-09,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,333746,4019,0
305658,2022-12-10,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,333746,4019,0
305948,2022-12-11,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,333746,4019,0
306238,2022-12-12,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,333746,4019,0
306528,2022-12-13,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,333746,4019,0
306818,2022-12-14,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,333746,4019,0
307108,2022-12-15,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,333746,4019,0
307398,2022-12-16,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,333746,4019,0
307688,2022-12-17,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,333746,4019,0
307978,2022-12-18,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,333746,4019,0
308268,2022-12-19,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,333746,4019,0
308558,2022-12-20,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,333746,4019,0
308848,2022-12-21,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,333746,4019,0
309138,2022-12-22,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,333905,4019,0
309428,2022-12-23,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,334021,4019,0
309718,2022-12-24,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,334021,4019,0
310008,2022-12-25,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,334021,4019,0
310298,2022-12-26,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,334066,4022,0
310588,2022-12-27,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,334108,4022,0
310878,2022-12-28,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,334196,4023,0
311168,2022-12-29,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,334294,4023,0
311458,2022-12-30,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,334425,4024,0
311748,2022-12-31,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,334425,4024,0
312038,2023-01-01,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,334629,4024,0
312328,2023-01-02,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,334661,4024,0
312618,2023-01-03,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,334695,4024,0
312908,2023-01-04,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,334886,4024,0
313198,2023-01-05,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,335131,4025,0
313488,2023-01-06,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,335339,4025,0
313778,2023-01-07,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,335545,4028,0
314068,2023-01-08,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,335545,4028,0
314358,2023-01-09,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,335722,4030,0
314648,2023-01-10,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,335980,4030,0
314938,2023-01-11,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,336329,4031,0
315228,2023-01-12,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,336340,4034,0
315518,2023-01-13,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,336955,4035,0
315808,2023-01-14,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,336955,4035,0
316098,2023-01-15,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,337303,4036,0
316388,2023-01-16,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,337303,4036,0
316678,2023-01-17,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,337780,4037,0
316968,2023-01-18,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,338090,4037,0
317258,2023-01-19,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,338407,4037,0
317548,2023-01-20,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,338656,4038,0
317838,2023-01-21,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,338986,4039,0
318128,2023-01-22,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,338986,4039,0
318418,2023-01-23,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,338986,4039,0
318708,2023-01-24,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,339502,4041,0
318998,2023-01-25,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,339743,4041,0
319288,2023-01-26,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,339949,4043,0
319578,2023-01-27,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,340172,4044,0
319868,2023-01-28,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,340172,4044,0
320158,2023-01-29,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,340172,4044,0
320448,2023-01-30,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,340582,4046,0
320738,2023-01-31,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,340763,4047,0
321028,2023-02-01,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,340944,4048,0
321318,2023-02-02,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,341261,4048,0
321608,2023-02-03,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,341397,4049,0
321898,2023-02-04,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,341573,4049,0
322188,2023-02-05,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,341573,4049,0
322478,2023-02-06,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,341690,4049,0
322768,2023-02-07,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,341690,4049,0
323058,2023-02-08,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,341936,4049,0
323348,2023-02-09,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,342114,4050,0
323638,2023-02-10,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,342114,4050,0
323928,2023-02-11,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,342288,4051,0
324218,2023-02-12,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,342288,4051,0
324508,2023-02-13,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,342317,4051,0
324798,2023-02-14,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,342317,4051,0
325088,2023-02-15,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,342317,4051,0
325378,2023-02-16,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,342317,4051,0
325668,2023-02-17,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,342317,4051,0
325958,2023-02-18,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,342317,4051,0
326248,2023-02-19,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,342317,4051,0
326538,2023-02-20,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,342724,4054,0
326828,2023-02-21,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,342782,4055,0
327118,2023-02-22,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,342831,4055,0
327408,2023-02-23,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,342831,4055,0
327698,2023-02-24,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,342831,4055,0
327988,2023-02-25,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,342831,4055,0
328278,2023-02-26,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,342831,4055,0
328568,2023-02-27,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,342831,4055,0
328858,2023-02-28,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,343012,4057,0
329148,2023-03-01,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,343012,4057,0
329438,2023-03-02,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,343079,4057,0
329728,2023-03-03,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,343079,4057,0
330018,2023-03-04,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,343079,4057,0
330308,2023-03-05,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,343135,4057,0
330598,2023-03-06,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,343135,4057,0
330888,2023-03-07,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,343135,4057,0
331178,2023-03-08,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,343135,4057,0
331468,2023-03-09,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,343135,4057,0
